ID	ImageURL	WikiURL	CollInfo	DisplayName	Title	Subtitle	TitleSuffix	Nicknames
2775	https://res.starwarsccg.org/cards/CloudCity-Dark/large/weaponofanungratefulson.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Weapon+Of+An+Ungrateful+Son	CCU161	•Weapon Of An Ungrateful Son	Weapon Of An Ungrateful Son	Weapon Of An Ungrateful Son		•Weapon Of An Ungrateful Son,Dark •Weapon Of An Ungrateful Son,Dark•Weapon Of An Ungrateful Son,DS •Weapon Of An Ungrateful Son,DS•Weapon Of An Ungrateful Son,Weapon Of An Ungrateful Son,Dark Weapon Of An Ungrateful Son,DarkWeapon Of An Ungrateful Son,DS Weapon Of An Ungrateful Son,DSWeapon Of An Ungrateful Son,•Weapon Of An Ungrateful Son (CCU161),CCU161,(CCU161)
2778	https://res.starwarsccg.org/cards/CloudCity-Dark/large/weathervane.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Weather+Vane	CCU127	•Weather Vane	Weather Vane	Weather Vane		•Weather Vane,Dark •Weather Vane,Dark•Weather Vane,DS •Weather Vane,DS•Weather Vane,Weather Vane,Dark Weather Vane,DarkWeather Vane,DS Weather Vane,DSWeather Vane,•Weather Vane (CCU127),CCU127,(CCU127)
2783	https://res.starwarsccg.org/cards/Premiere-Dark/large/wed151662treadwelldroid.gif	https://scomp.starwarsccg.org/?s=WED15-I662+%27Treadwell%27+Droid	PR2197	WED15-I662 'Treadwell' Droid	WED15-I662 Treadwell Droid	WED15-I662 Treadwell Droid		WED15-I662 'Treadwell' Droid,Dark WED15-I662 'Treadwell' Droid,DarkWED15-I662 'Treadwell' Droid,DS WED15-I662 'Treadwell' Droid,DSWED15-I662 'Treadwell' Droid,WED15-I662 ’Treadwell’ Droid,WED15-I662 ‘Treadwell‘ Droid,Dark WED15-I662 ’Treadwell’ Droid,Dark WED15-I662 ‘Treadwell‘ Droid,DarkWED15-I662 ’Treadwell’ Droid,DarkWED15-I662 ‘Treadwell‘ Droid,DS WED15-I662 ’Treadwell’ Droid,DS WED15-I662 ‘Treadwell‘ Droid,DSWED15-I662 ’Treadwell’ Droid,DSWED15-I662 ‘Treadwell‘ Droid,WED15-I662 'Treadwell' Droid (PR2197),PR2197,(PR2197)
2784	https://res.starwarsccg.org/cards/ANewHope-Dark/large/wed15l7septoiddroid.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2WED15-l7+%27Septoid%27+Droid	ANHU2109	•WED15-l7 'Septoid' Droid	WED15-l7 Septoid Droid	WED15-l7 Septoid Droid		•WED15-l7 'Septoid' Droid,Dark •WED15-l7 'Septoid' Droid,Dark•WED15-l7 'Septoid' Droid,DS •WED15-l7 'Septoid' Droid,DS•WED15-l7 'Septoid' Droid,WED15-l7 'Septoid' Droid,Dark WED15-l7 'Septoid' Droid,DarkWED15-l7 'Septoid' Droid,DS WED15-l7 'Septoid' Droid,DSWED15-l7 'Septoid' Droid,•WED15-l7 ’Septoid’ Droid,•WED15-l7 ‘Septoid‘ Droid,Dark •WED15-l7 ’Septoid’ Droid,Dark •WED15-l7 ‘Septoid‘ Droid,Dark•WED15-l7 ’Septoid’ Droid,Dark•WED15-l7 ‘Septoid‘ Droid,DS •WED15-l7 ’Septoid’ Droid,DS •WED15-l7 ‘Septoid‘ Droid,DS•WED15-l7 ’Septoid’ Droid,DS•WED15-l7 ‘Septoid‘ Droid,•WED15-l7 'Septoid' Droid (ANHU2109),ANHU2109,(ANHU2109)
2788	https://res.starwarsccg.org/cards/JabbasPalace-Dark/large/weequayguard.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2%E2%80%A2%E2%80%A2Weequay+Guard	JPC130	•••Weequay Guard	Weequay Guard	Weequay Guard		•••Weequay Guard,Dark •••Weequay Guard,Dark•••Weequay Guard,DS •••Weequay Guard,DS•••Weequay Guard,Weequay Guard,Dark Weequay Guard,DarkWeequay Guard,DS Weequay Guard,DSWeequay Guard,•••Weequay Guard (JPC130),JPC130,(JPC130)
2789	https://res.starwarsccg.org/cards/JabbasPalace-Dark/large/weequayhunter.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2%E2%80%A2%E2%80%A2Weequay+Hunter	JPC131	•••Weequay Hunter	Weequay Hunter	Weequay Hunter		•••Weequay Hunter,Dark •••Weequay Hunter,Dark•••Weequay Hunter,DS •••Weequay Hunter,DS•••Weequay Hunter,Weequay Hunter,Dark Weequay Hunter,DarkWeequay Hunter,DS Weequay Hunter,DSWeequay Hunter,•••Weequay Hunter (JPC131),JPC131,(JPC131)
2790	https://res.starwarsccg.org/cards/JabbasPalace-Dark/large/weequaymarksman.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2%E2%80%A2%E2%80%A2Weequay+Marksman	JPU132	•••Weequay Marksman	Weequay Marksman	Weequay Marksman		•••Weequay Marksman,Dark •••Weequay Marksman,Dark•••Weequay Marksman,DS •••Weequay Marksman,DS•••Weequay Marksman,Weequay Marksman,Dark Weequay Marksman,DarkWeequay Marksman,DS Weequay Marksman,DSWeequay Marksman,•••Weequay Marksman (JPU132),JPU132,(JPU132)
2791	https://res.starwarsccg.org/cards/JabbasPalace-Dark/large/weequayskiffmaster.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2%E2%80%A2%E2%80%A2Weequay+Skiff+Master	JPC133	•••Weequay Skiff Master	Weequay Skiff Master	Weequay Skiff Master		•••Weequay Skiff Master,Dark •••Weequay Skiff Master,Dark•••Weequay Skiff Master,DS •••Weequay Skiff Master,DS•••Weequay Skiff Master,Weequay Skiff Master,Dark Weequay Skiff Master,DarkWeequay Skiff Master,DS Weequay Skiff Master,DSWeequay Skiff Master,•••Weequay Skiff Master (JPC133),JPC133,(JPC133)
2792	https://res.starwarsccg.org/cards/JabbasPalace-Dark/large/wellguarded.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Well+Guarded	JPU150	•Well Guarded	Well Guarded	Well Guarded		•Well Guarded,Dark •Well Guarded,Dark•Well Guarded,DS •Well Guarded,DS•Well Guarded,Well Guarded,Dark Well Guarded,DarkWell Guarded,DS Well Guarded,DSWell Guarded,•Well Guarded (JPU150),JPU150,(JPU150)
2761	https://res.starwarsccg.org/cards/ReflectionsIII-Dark/large/wellletfateadecidehuh.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2We%27ll+Let+Fate-a+Decide%2C+Huh%3F	Ref3PM096	•We'll Let Fate-a Decide, Huh?	Well Let Fate-a Decide, Huh?	 Huh?		•We'll Let Fate-a Decide, Huh?,Dark •We'll Let Fate-a Decide, Huh?,Dark•We'll Let Fate-a Decide, Huh?,DS •We'll Let Fate-a Decide, Huh?,DS•We'll Let Fate-a Decide, Huh?,We'll Let Fate-a Decide, Huh?,Dark We'll Let Fate-a Decide, Huh?,DarkWe'll Let Fate-a Decide, Huh?,DS We'll Let Fate-a Decide, Huh?,DSWe'll Let Fate-a Decide, Huh?,•We’ll Let Fate-a Decide, Huh?,•We‘ll Let Fate-a Decide, Huh?,Dark •We’ll Let Fate-a Decide, Huh?,Dark •We‘ll Let Fate-a Decide, Huh?,Dark•We’ll Let Fate-a Decide, Huh?,Dark•We‘ll Let Fate-a Decide, Huh?,DS •We’ll Let Fate-a Decide, Huh?,DS •We‘ll Let Fate-a Decide, Huh?,DS•We’ll Let Fate-a Decide, Huh?,DS•We‘ll Let Fate-a Decide, Huh?,•We'll Let Fate-a Decide, Huh? (Ref3PM096),Ref3PM096,(Ref3PM096)
2793	https://res.starwarsccg.org/cards/Endor-Dark/large/wellearnedcommand.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Well-earned+Command	EDRR133	•Well-earned Command	Well-earned Command	Well-earned Command		•Well-earned Command,Dark •Well-earned Command,Dark•Well-earned Command,DS •Well-earned Command,DS•Well-earned Command,Well-earned Command,Dark Well-earned Command,DarkWell-earned Command,DS Well-earned Command,DSWell-earned Command,•Well-earned Command (EDRR133),EDRR133,(EDRR133)
2762	https://res.starwarsccg.org/cards/Premiere-Dark/large/wereallgonnabealotthinner.gif	https://scomp.starwarsccg.org/?s=We%27re+All+Gonna+Be+A+Lot+Thinner%21	PR1278	We're All Gonna Be A Lot Thinner!	Were All Gonna Be A Lot Thinner!	Were All Gonna Be A Lot Thinner!		We're All Gonna Be A Lot Thinner!,Dark We're All Gonna Be A Lot Thinner!,DarkWe're All Gonna Be A Lot Thinner!,DS We're All Gonna Be A Lot Thinner!,DSWe're All Gonna Be A Lot Thinner!,We’re All Gonna Be A Lot Thinner!,We‘re All Gonna Be A Lot Thinner!,Dark We’re All Gonna Be A Lot Thinner!,Dark We‘re All Gonna Be A Lot Thinner!,DarkWe’re All Gonna Be A Lot Thinner!,DarkWe‘re All Gonna Be A Lot Thinner!,DS We’re All Gonna Be A Lot Thinner!,DS We‘re All Gonna Be A Lot Thinner!,DSWe’re All Gonna Be A Lot Thinner!,DSWe‘re All Gonna Be A Lot Thinner!,We're All Gonna Be A Lot Thinner! (PR1278),PR1278,(PR1278)
2765	https://res.starwarsccg.org/cards/TheedPalace-Dark/large/werehitartoo.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2%E2%80%A2We%27re+Hit%2C+Artoo	TPC110	••We're Hit, Artoo	Were Hit, Artoo	 Artoo		••We're Hit, Artoo,Dark ••We're Hit, Artoo,Dark••We're Hit, Artoo,DS ••We're Hit, Artoo,DS••We're Hit, Artoo,We're Hit, Artoo,Dark We're Hit, Artoo,DarkWe're Hit, Artoo,DS We're Hit, Artoo,DSWe're Hit, Artoo,••We’re Hit, Artoo,••We‘re Hit, Artoo,Dark ••We’re Hit, Artoo,Dark ••We‘re Hit, Artoo,Dark••We’re Hit, Artoo,Dark••We‘re Hit, Artoo,DS ••We’re Hit, Artoo,DS ••We‘re Hit, Artoo,DS••We’re Hit, Artoo,DS••We‘re Hit, Artoo,••We're Hit, Artoo (TPC110),TPC110,(TPC110)
2766	https://res.starwarsccg.org/cards/DeathStarII-Dark/large/wereinattackpositionnow.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2We%27re+In+Attack+Position+Now	DS2R096	•We're In Attack Position Now	Were In Attack Position Now	Were In Attack Position Now		•We're In Attack Position Now,Dark •We're In Attack Position Now,Dark•We're In Attack Position Now,DS •We're In Attack Position Now,DS•We're In Attack Position Now,We're In Attack Position Now,Dark We're In Attack Position Now,DarkWe're In Attack Position Now,DS We're In Attack Position Now,DSWe're In Attack Position Now,•We’re In Attack Position Now,•We‘re In Attack Position Now,Dark •We’re In Attack Position Now,Dark •We‘re In Attack Position Now,Dark•We’re In Attack Position Now,Dark•We‘re In Attack Position Now,DS •We’re In Attack Position Now,DS •We‘re In Attack Position Now,DS•We’re In Attack Position Now,DS•We‘re In Attack Position Now,•We're In Attack Position Now (DS2R096),DS2R096,(DS2R096)
2768	https://res.starwarsccg.org/cards/CloudCity-Dark/large/werethebait.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2We%27re+The+Bait	CCR128	•We're The Bait	Were The Bait	Were The Bait		•We're The Bait,Dark •We're The Bait,Dark•We're The Bait,DS •We're The Bait,DS•We're The Bait,We're The Bait,Dark We're The Bait,DarkWe're The Bait,DS We're The Bait,DSWe're The Bait,•We’re The Bait,•We‘re The Bait,Dark •We’re The Bait,Dark •We‘re The Bait,Dark•We’re The Bait,Dark•We‘re The Bait,DS •We’re The Bait,DS •We‘re The Bait,DS•We’re The Bait,DS•We‘re The Bait,•We're The Bait (CCR128),CCR128,(CCR128)
2803	https://res.starwarsccg.org/cards/ReflectionsIII-Dark/large/wherearethosedroidekas.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Where+Are+Those+Droidekas%3F%21	Ref3PM097	•Where Are Those Droidekas?!	Where Are Those Droidekas?!	Where Are Those Droidekas?!		•Where Are Those Droidekas?!,Dark •Where Are Those Droidekas?!,Dark•Where Are Those Droidekas?!,DS •Where Are Those Droidekas?!,DS•Where Are Those Droidekas?!,Where Are Those Droidekas?!,Dark Where Are Those Droidekas?!,DarkWhere Are Those Droidekas?!,DS Where Are Those Droidekas?!,DSWhere Are Those Droidekas?!,•Where Are Those Droidekas?! (Ref3PM097),Ref3PM097,(Ref3PM097)
5194	https://res.starwarsccg.org/cards/Virtual8-Dark/large/wherearethosedroidekas.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Where+Are+Those+Droidekas%3F%21+%28V%29	V8PM042	•Where Are Those Droidekas?! (V)	Where Are Those Droidekas?!	Where Are Those Droidekas?!	(V)	•Where Are Those Droidekas?! (V),Dark •Where Are Those Droidekas?! (V),Dark•Where Are Those Droidekas?! (V),DS •Where Are Those Droidekas?! (V),DS•Where Are Those Droidekas?! (V),Where Are Those Droidekas?! (V),Dark Where Are Those Droidekas?! (V),DarkWhere Are Those Droidekas?! (V),DS Where Are Those Droidekas?! (V),DSWhere Are Those Droidekas?! (V),•Where Are Those Droidekas?! (V) (V8PM042),V8PM042,(V8PM042)
2804	https://res.starwarsccg.org/cards/JabbasPalace-Dark/large/whiphid.gif	https://scomp.starwarsccg.org/?s=Whiphid	JPC134	Whiphid	Whiphid	Whiphid		Whiphid,Dark Whiphid,DarkWhiphid,DS Whiphid,DSWhiphid,Whiphid (JPC134),JPC134,(JPC134)
2807	https://res.starwarsccg.org/cards/CloudCity-Dark/large/whydidntyoutellme.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Why+Didn%27t+You+Tell+Me%3F	CCR162	•Why Didn't You Tell Me?	Why Didnt You Tell Me?	Why Didnt You Tell Me?		•Why Didn't You Tell Me?,Dark •Why Didn't You Tell Me?,Dark•Why Didn't You Tell Me?,DS •Why Didn't You Tell Me?,DS•Why Didn't You Tell Me?,Why Didn't You Tell Me?,Dark Why Didn't You Tell Me?,DarkWhy Didn't You Tell Me?,DS Why Didn't You Tell Me?,DSWhy Didn't You Tell Me?,•Why Didn’t You Tell Me?,•Why Didn‘t You Tell Me?,Dark •Why Didn’t You Tell Me?,Dark •Why Didn‘t You Tell Me?,Dark•Why Didn’t You Tell Me?,Dark•Why Didn‘t You Tell Me?,DS •Why Didn’t You Tell Me?,DS •Why Didn‘t You Tell Me?,DS•Why Didn’t You Tell Me?,DS•Why Didn‘t You Tell Me?,•Why Didn't You Tell Me? (CCR162),CCR162,(CCR162)
2812	https://res.starwarsccg.org/cards/Coruscant-Dark/large/wipethemoutallofthem.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Wipe+Them+Out%2C+All+Of+Them	CORU143	•Wipe Them Out, All Of Them	Wipe Them Out, All Of Them	 All Of Them		•Wipe Them Out, All Of Them,Dark •Wipe Them Out, All Of Them,Dark•Wipe Them Out, All Of Them,DS •Wipe Them Out, All Of Them,DS•Wipe Them Out, All Of Them,Wipe Them Out, All Of Them,Dark Wipe Them Out, All Of Them,DarkWipe Them Out, All Of Them,DS Wipe Them Out, All Of Them,DSWipe Them Out, All Of Them,•Wipe Them Out, All Of Them (CORU143),CORU143,(CORU143)
2813	https://res.starwarsccg.org/cards/ReflectionsIII-Dark/large/wipethemoutallofthem.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Wipe+Them+Out%2C+All+Of+Them	Ref3PM098	•Wipe Them Out, All Of Them	Wipe Them Out, All Of Them	 All Of Them		•Wipe Them Out, All Of Them,Dark •Wipe Them Out, All Of Them,Dark•Wipe Them Out, All Of Them,DS •Wipe Them Out, All Of Them,DS•Wipe Them Out, All Of Them,Wipe Them Out, All Of Them,Dark Wipe Them Out, All Of Them,DarkWipe Them Out, All Of Them,DS Wipe Them Out, All Of Them,DSWipe Them Out, All Of Them,•Wipe Them Out, All Of Them (Ref3PM098),Ref3PM098,(Ref3PM098)
2817	https://res.starwarsccg.org/cards/JabbasPalace-Dark/large/wittin.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Wittin	JPR135	•Wittin	Wittin	Wittin		•Wittin,Dark •Wittin,Dark•Wittin,DS •Wittin,DS•Wittin,Wittin,Dark Wittin,DarkWittin,DS Wittin,DSWittin,•Wittin (JPR135),JPR135,(JPR135)
2818	https://res.starwarsccg.org/cards/SpecialEdition-Dark/large/wittinssandcrawler.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Wittin%27s+Sandcrawler	SER318	•Wittin's Sandcrawler	Wittins Sandcrawler	Wittins Sandcrawler		•Wittin's Sandcrawler,Dark •Wittin's Sandcrawler,Dark•Wittin's Sandcrawler,DS •Wittin's Sandcrawler,DS•Wittin's Sandcrawler,Wittin's Sandcrawler,Dark Wittin's Sandcrawler,DarkWittin's Sandcrawler,DS Wittin's Sandcrawler,DSWittin's Sandcrawler,•Wittin’s Sandcrawler,•Wittin‘s Sandcrawler,Dark •Wittin’s Sandcrawler,Dark •Wittin‘s Sandcrawler,Dark•Wittin’s Sandcrawler,Dark•Wittin‘s Sandcrawler,DS •Wittin’s Sandcrawler,DS •Wittin‘s Sandcrawler,DS•Wittin’s Sandcrawler,DS•Wittin‘s Sandcrawler,•Wittin's Sandcrawler (SER318),SER318,(SER318)
2821	https://res.starwarsccg.org/cards/SpecialEdition-Dark/large/womprat.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2%E2%80%A2%E2%80%A2Womp+Rat	SEC215	•••Womp Rat	Womp Rat	Womp Rat		•••Womp Rat,Dark •••Womp Rat,Dark•••Womp Rat,DS •••Womp Rat,DS•••Womp Rat,Womp Rat,Dark Womp Rat,DarkWomp Rat,DS Womp Rat,DSWomp Rat,•••Womp Rat (SEC215),SEC215,(SEC215)
2827	https://res.starwarsccg.org/cards/JabbasPalace-Dark/large/wooof.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Wooof	JPR136	•Wooof	Wooof	Wooof		•Wooof,Dark •Wooof,Dark•Wooof,DS •Wooof,DS•Wooof,Wooof,Dark Wooof,DarkWooof,DS Wooof,DSWooof,•Wooof (JPR136),JPR136,(JPR136)
2828	https://res.starwarsccg.org/cards/Virtual1-Dark/large/wooof.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Wooof+%28V%29	V1R027	•Wooof (V)	Wooof	Wooof	(V)	•Wooof (V),Dark •Wooof (V),Dark•Wooof (V),DS •Wooof (V),DS•Wooof (V),Wooof (V),Dark Wooof (V),DarkWooof (V),DS Wooof (V),DSWooof (V),•Wooof (V) (V1R027),V1R027,(V1R027)
2830	https://res.starwarsccg.org/cards/Endor-Dark/large/woundedwarrior.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Wounded+Warrior	EDRR154	•Wounded Warrior	Wounded Warrior	Wounded Warrior		•Wounded Warrior,Dark •Wounded Warrior,Dark•Wounded Warrior,DS •Wounded Warrior,DS•Wounded Warrior,Wounded Warrior,Dark Wounded Warrior,DarkWounded Warrior,DS Wounded Warrior,DSWounded Warrior,•Wounded Warrior (EDRR154),EDRR154,(EDRR154)
2831	https://res.starwarsccg.org/cards/JabbasPalace-Dark/large/woundedwookiee.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Wounded+Wookiee	JPU161	•Wounded Wookiee	Wounded Wookiee	Wounded Wookiee		•Wounded Wookiee,Dark •Wounded Wookiee,Dark•Wounded Wookiee,DS •Wounded Wookiee,DS•Wounded Wookiee,Wounded Wookiee,Dark Wounded Wookiee,DarkWounded Wookiee,DS Wounded Wookiee,DSWounded Wookiee,•Wounded Wookiee (JPU161),JPU161,(JPU161)
2833	https://res.starwarsccg.org/cards/Premiere-Dark/large/wrongturn.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Wrong+Turn	PU1232	•Wrong Turn	Wrong Turn	Wrong Turn		•Wrong Turn,Dark •Wrong Turn,Dark•Wrong Turn,DS •Wrong Turn,DS•Wrong Turn,Wrong Turn,Dark Wrong Turn,DarkWrong Turn,DS Wrong Turn,DSWrong Turn,•Wrong Turn (PU1232),PU1232,(PU1232)
2834	https://res.starwarsccg.org/cards/Premiere-Dark/large/wuher.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Wuher	PU2198	•Wuher	Wuher	Wuher		•Wuher,Dark •Wuher,Dark•Wuher,DS •Wuher,DS•Wuher,Wuher,Dark Wuher,DarkWuher,DS Wuher,DSWuher,•Wuher (PU2198),PU2198,(PU2198)
5144	https://res.starwarsccg.org/cards/Virtual6-Dark/large/xizorsbounty.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Xizor%27s+Bounty	V6C012	•Xizor's Bounty (V)	Xizors Bounty	Xizors Bounty	(V)	•Xizor's Bounty (V),Dark •Xizor's Bounty (V),Dark•Xizor's Bounty (V),DS •Xizor's Bounty (V),DS•Xizor's Bounty (V),Xizor's Bounty (V),Dark Xizor's Bounty (V),DarkXizor's Bounty (V),DS Xizor's Bounty (V),DSXizor's Bounty (V),•Xizor’s Bounty (V),•Xizor‘s Bounty (V),Dark •Xizor’s Bounty (V),Dark •Xizor‘s Bounty (V),Dark•Xizor’s Bounty (V),Dark•Xizor‘s Bounty (V),DS •Xizor’s Bounty (V),DS •Xizor‘s Bounty (V),DS•Xizor’s Bounty (V),DS•Xizor‘s Bounty (V),•Xizor's Bounty (V) (V6C012),V6C012,(V6C012)
6769	https://res.starwarsccg.org/cards/Virtual9-Dark/large/xizorspalacesewer.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Xizor%27s+Palace%3A+Sewer	V9C2051	•Xizor's Palace: Sewer (V)	Xizors Palace: Sewer	Xizors Palace	(V)	•Xizor's Palace: Sewer (V),Dark •Xizor's Palace: Sewer (V),Dark•Xizor's Palace: Sewer (V),DS •Xizor's Palace: Sewer (V),DS•Xizor's Palace: Sewer (V),Xizor's Palace: Sewer (V),Dark Xizor's Palace: Sewer (V),DarkXizor's Palace: Sewer (V),DS Xizor's Palace: Sewer (V),DSXizor's Palace: Sewer (V),•Xizor’s Palace: Sewer (V),•Xizor‘s Palace: Sewer (V),Dark •Xizor’s Palace: Sewer (V),Dark •Xizor‘s Palace: Sewer (V),Dark•Xizor’s Palace: Sewer (V),Dark•Xizor‘s Palace: Sewer (V),DS •Xizor’s Palace: Sewer (V),DS •Xizor‘s Palace: Sewer (V),DS•Xizor’s Palace: Sewer (V),DS•Xizor‘s Palace: Sewer (V),•Xizor's Palace: Sewer (V) (V9C2051),V9C2051,(V9C2051)
5030	https://res.starwarsccg.org/cards/Virtual3-Dark/large/xizorspalaceuplinkstation.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Xizor%27s+Palace%3A+Uplink+Station	V3C2034	•Xizor's Palace: Uplink Station (V)	Xizors Palace: Uplink Station	Xizors Palace	(V)	•Xizor's Palace: Uplink Station (V),Dark •Xizor's Palace: Uplink Station (V),Dark•Xizor's Palace: Uplink Station (V),DS •Xizor's Palace: Uplink Station (V),DS•Xizor's Palace: Uplink Station (V),Xizor's Palace: Uplink Station (V),Dark Xizor's Palace: Uplink Station (V),DarkXizor's Palace: Uplink Station (V),DS Xizor's Palace: Uplink Station (V),DSXizor's Palace: Uplink Station (V),•Xizor’s Palace: Uplink Station (V),•Xizor‘s Palace: Uplink Station (V),Dark •Xizor’s Palace: Uplink Station (V),Dark •Xizor‘s Palace: Uplink Station (V),Dark•Xizor’s Palace: Uplink Station (V),Dark•Xizor‘s Palace: Uplink Station (V),DS •Xizor’s Palace: Uplink Station (V),DS •Xizor‘s Palace: Uplink Station (V),DS•Xizor’s Palace: Uplink Station (V),DS•Xizor‘s Palace: Uplink Station (V),•Xizor's Palace: Uplink Station (V) (V3C2034),V3C2034,(V3C2034)
2841	https://res.starwarsccg.org/cards/Coruscant-Dark/large/yademrak.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Yade+M%27rak	CORU125	•Yade M'rak	Yade Mrak	Yade Mrak		•Yade M'rak,Dark •Yade M'rak,Dark•Yade M'rak,DS •Yade M'rak,DS•Yade M'rak,Yade M'rak,Dark Yade M'rak,DarkYade M'rak,DS Yade M'rak,DSYade M'rak,•Yade M’rak,•Yade M‘rak,Dark •Yade M’rak,Dark •Yade M‘rak,Dark•Yade M’rak,Dark•Yade M‘rak,DS •Yade M’rak,DS •Yade M‘rak,DS•Yade M’rak,DS•Yade M‘rak,•Yade M'rak (CORU125),CORU125,(CORU125)
2842	https://res.starwarsccg.org/cards/Hoth-Dark/large/yagglegakkle.gif	https://scomp.starwarsccg.org/?s=Yaggle+Gakkle	HR2142	Yaggle Gakkle	Yaggle Gakkle	Yaggle Gakkle		Yaggle Gakkle,Dark Yaggle Gakkle,DarkYaggle Gakkle,DS Yaggle Gakkle,DSYaggle Gakkle,Yaggle Gakkle (HR2142),HR2142,(HR2142)
2848	https://res.starwarsccg.org/cards/Premiere-Dark/large/yavin4.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Yavin+4	PC2296	•Yavin 4	Yavin 4	Yavin 4		•Yavin 4,Dark •Yavin 4,Dark•Yavin 4,DS •Yavin 4,DS•Yavin 4,Yavin 4,Dark Yavin 4,DarkYavin 4,DS Yavin 4,DSYavin 4,•Yavin 4 (PC2296),PC2296,(PC2296)
2852	https://res.starwarsccg.org/cards/Premiere-Dark/large/yavin4dockingbay.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Yavin+4%3A+Docking+Bay	PC2297	•Yavin 4: Docking Bay	Yavin 4: Docking Bay	Yavin 4		•Yavin 4: Docking Bay,Dark •Yavin 4: Docking Bay,Dark•Yavin 4: Docking Bay,DS •Yavin 4: Docking Bay,DS•Yavin 4: Docking Bay,Yavin 4: Docking Bay,Dark Yavin 4: Docking Bay,DarkYavin 4: Docking Bay,DS Yavin 4: Docking Bay,DSYavin 4: Docking Bay,•Yavin 4: Docking Bay (PC2297),PC2297,(PC2297)
2854	https://res.starwarsccg.org/cards/Premiere-Dark/large/yavin4jungle.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Yavin+4%3A+Jungle	PU2298	•Yavin 4: Jungle	Yavin 4: Jungle	Yavin 4		•Yavin 4: Jungle,Dark •Yavin 4: Jungle,Dark•Yavin 4: Jungle,DS •Yavin 4: Jungle,DS•Yavin 4: Jungle,Yavin 4: Jungle,Dark Yavin 4: Jungle,DarkYavin 4: Jungle,DS Yavin 4: Jungle,DSYavin 4: Jungle,•Yavin 4: Jungle (PU2298),PU2298,(PU2298)
2862	https://res.starwarsccg.org/cards/Coruscant-Dark/large/yebyebademthorn.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2Yeb+Yeb+Adem%27thorn	CORC126	•Yeb Yeb Adem'thorn	Yeb Yeb Ademthorn	Yeb Yeb Ademthorn		•Yeb Yeb Adem'thorn,Dark •Yeb Yeb Adem'thorn,Dark•Yeb Yeb Adem'thorn,DS •Yeb Yeb Adem'thorn,DS•Yeb Yeb Adem'thorn,Yeb Yeb Adem'thorn,Dark Yeb Yeb Adem'thorn,DarkYeb Yeb Adem'thorn,DS Yeb Yeb Adem'thorn,DSYeb Yeb Adem'thorn,•Yeb Yeb Adem’thorn,•Yeb Yeb Adem‘thorn,Dark •Yeb Yeb Adem’thorn,Dark •Yeb Yeb Adem‘thorn,Dark•Yeb Yeb Adem’thorn,Dark•Yeb Yeb Adem‘thorn,DS •Yeb Yeb Adem’thorn,DS •Yeb Yeb Adem‘thorn,DS•Yeb Yeb Adem’thorn,DS•Yeb Yeb Adem‘thorn,•Yeb Yeb Adem'thorn (CORC126),CORC126,(CORC126)
2875	https://res.starwarsccg.org/cards/CloudCity-Dark/large/youarebeaten.gif	https://scomp.starwarsccg.org/?s=%E2%80%A2You+Are+Beaten	CCU163	•You Are Beaten	You Are Beaten	You Are Beaten		•You Are Beaten,Dark •You Are Beaten,Dark•You Are Beaten,DS •You Are Beaten,DS•You Are Beaten,You Are Beaten,Dark You Are Beaten,DarkYou Are Beaten,DS You Are Beaten,DSYou Are Beaten,•You Are Beaten (CCU163),CCU163,(CCU163)
